merchant_group,merchant_name,cc_type,cc_code
Software & SaaS,Johnson-Wood,Adjustment,64719
Office Supplies,"Taylor, Wright and Davidson",Adjustment,69309
Office Supplies,"Taylor, Wright and Davidson",Adjustment,69309
Utilities,Robinson-Brock,Service Fee,63825
Office Supplies,"Estrada, Williams and Foster",Wire Transfer,68089
Software & SaaS,Collier-Gillespie,Refund,57223
Utilities,Rasmussen LLC,Wire Transfer,63825
Office Supplies,"Beltran, Lozano and Mcgee",ACH Debit,52848
Travel & T&E,Kim Inc,Service Fee,68089
Logistics,Wells Inc,Wire Transfer,62403
Marketing,"Rodriguez, Brennan and Garrison",ACH Debit,52848
Office Supplies,"Martinez, Richardson and Curry",Adjustment,69309
Software & SaaS,Davis Group,Recurring Subscription,61029
Utilities,Burgess-Thompson,Adjustment,64719
Professional Services,"Mccall, Hanson and Alvarado",Wire Transfer,67571
Office Supplies,Willis and Sons,Wire Transfer,62403
Marketing,"Morales, Thomas and Schultz",Wire Transfer,67571
Logistics,Edwards-Scott,Refund,57223
Utilities,Webster Inc,Service Fee,53039
Travel & T&E,Bass PLC,Service Fee,63746
Logistics,Schroeder-Kramer,ACH Debit,65054
Logistics,Ford-Spencer,Wire Transfer,62403
Professional Services,Gray Group,Refund,69726
Marketing,Brock-Mcdonald,Adjustment,69309
Travel & T&E,"Harris, Collins and Carney",Adjustment,64719
Office Supplies,"Taylor, Wright and Davidson",Adjustment,69309
Marketing,Brock-Mcdonald,Adjustment,69309
Travel & T&E,Reid Group,Adjustment,69349
Logistics,Gray-Mayo,ACH Debit,61270
Travel & T&E,Mccarthy Inc,ACH Debit,54572
Office Supplies,Jones-Hensley,POS Purchase,57164
Travel & T&E,Hernandez PLC,Wire Transfer,62403
Utilities,"Flowers, Martin and Kelly",Service Fee,63746
Marketing,Howard-Jordan,Adjustment,69349
Logistics,Sanders-Espinoza,Wire Transfer,51423
Software & SaaS,"Hoffman, Santiago and Jenkins",Wire Transfer,67571
Office Supplies,Novak and Sons,Wire Transfer,67571
Office Supplies,Anderson Group,Wire Transfer,68089
Office Supplies,Cole-Palmer,Service Fee,53070
Professional Services,"Simmons, Meadows and Griffin",Online Payment,59012
Office Supplies,Johnson-Rogers,Adjustment,61270
Marketing,"Austin, Day and Johnson",Refund,62449
Office Supplies,Stewart Ltd,Adjustment,69309
Marketing,Moore-Bass,ACH Debit,62403
Marketing,"Mckee, Gardner and Davenport",ACH Debit,61270
Office Supplies,Novak and Sons,Wire Transfer,67571
Marketing,"Hall, Hansen and Barnett",Wire Transfer,58667
Marketing,Cook-Hines,Service Fee,68089
Marketing,Lee-Cooke,Recurring Subscription,61029
Utilities,Robertson-Hays,Wire Transfer,51423
Utilities,Vargas Ltd,Online Payment,53169
Professional Services,"Suarez, Shields and Hill",Service Fee,63825
Software & SaaS,Cordova Group,Online Payment,53070
Utilities,Wilkerson-Arias,Wire Transfer,63825
Professional Services,Chambers and Sons,Adjustment,64719
Utilities,"Brown, Romero and Collins",Wire Transfer,58667
Utilities,"Evans, Stewart and Walton",Service Fee,53039
Software & SaaS,Spencer-Lee,Online Payment,53070
Utilities,Wilkerson-Arias,Wire Transfer,63825
Professional Services,"Downs, Morris and Maddox",ACH Debit,52848
Office Supplies,Mendez and Sons,Service Fee,63746
Logistics,Davis Ltd,Refund,62449
Travel & T&E,Carter Inc,ACH Debit,54572
Logistics,"Miller, Harrell and Reese",ACH Debit,65054
Professional Services,"Simmons, Meadows and Griffin",Online Payment,59012
Marketing,"Austin, Day and Johnson",Refund,62449
Marketing,"Osborn, Gaines and Davis",Refund,57223
Utilities,Lewis-Murphy,Service Fee,63746
Utilities,Graham Group,Refund,57223
Professional Services,Lee-Davis,Recurring Subscription,61029
Professional Services,"Walker, Hernandez and Baker",Adjustment,61270
Marketing,"Marshall, Dominguez and Welch",Wire Transfer,53358
Marketing,Harrell LLC,ACH Debit,52848
Logistics,Henderson-Bernard,Wire Transfer,53358
Marketing,"Morales, Thomas and Schultz",Wire Transfer,67571
Travel & T&E,Brown Group,Refund,69726
Utilities,Walker Ltd,ACH Debit,52848
Logistics,"Marks, Cook and Aguilar",Recurring Subscription,61029
Logistics,Jones PLC,Service Fee,53039
Office Supplies,Mcdaniel Group,POS Purchase,57164
Professional Services,Zhang PLC,Recurring Subscription,61029
Travel & T&E,"Beard, Peters and Black",Adjustment,69349
Travel & T&E,Carter Inc,ACH Debit,54572
Marketing,"Miller, Lucas and Williams",Recurring Subscription,61029
Utilities,Graham Group,Refund,57223
Software & SaaS,Bowen Group,Service Fee,63825
Utilities,Vargas Ltd,Online Payment,53169
Office Supplies,Anderson Group,Wire Transfer,68089
Professional Services,Graham Group,Adjustment,69309
Utilities,Peterson-Beard,Online Payment,59012
Logistics,"Henderson, Ramirez and Lewis",POS Purchase,57164
Professional Services,"Lawson, Morris and Ramos",POS Purchase,57164
Travel & T&E,Monroe-Carpenter,Service Fee,63825
Office Supplies,"West, Henderson and Ramirez",Service Fee,68089
Marketing,"Clark, Guerrero and Moore",Adjustment,61270
Professional Services,Garcia LLC,ACH Debit,61270
Logistics,"Harper, Smith and Buchanan",Service Fee,63746
Logistics,"Gallegos, Adams and White",Adjustment,61270
Logistics,"Harper, Smith and Buchanan",Service Fee,63746
Professional Services,Mitchell-Jordan,Refund,69726
Utilities,Harvey-Allen,Service Fee,68089
Logistics,"Nelson, Morton and Medina",Wire Transfer,68089
Software & SaaS,"Cole, Glass and Cunningham",ACH Debit,52848
Marketing,Richards-Carson,Wire Transfer,63825
Travel & T&E,Carlson-Smith,Refund,69726
Utilities,Reed Group,Refund,62449
Travel & T&E,Jones-Young,ACH Debit,65054
Professional Services,Zhang PLC,Recurring Subscription,61029
Travel & T&E,"Rivera, Johnson and Wiley",Wire Transfer,53358
Professional Services,Larson-Holloway,Online Payment,53169
Marketing,Arnold Ltd,ACH Debit,61270
Utilities,Burgess-Thompson,Adjustment,64719
Logistics,Harper and Sons,ACH Debit,62403
Software & SaaS,"Andrews, Higgins and Carter",Adjustment,69309
Utilities,Morgan-Schwartz,POS Purchase,57164
Office Supplies,Johnson-Rogers,Adjustment,61270
Logistics,Brown-Shaw,ACH Debit,52848
Logistics,Robinson-Lee,Service Fee,53039
Logistics,Gonzalez Group,Service Fee,63825
Marketing,"Turner, Ortiz and Taylor",Adjustment,64719
Marketing,"Ferrell, Rice and Maddox",Refund,57223
Office Supplies,"Martinez, Richardson and Curry",Adjustment,69309
Software & SaaS,"Cole, Glass and Cunningham",ACH Debit,52848
Software & SaaS,"Hall, Baker and Moody",Online Payment,59012
Office Supplies,Cole-Palmer,Service Fee,53070
Professional Services,"Turner, Schneider and Johnson",Adjustment,69309
Travel & T&E,"Ramirez, Strickland and Washington",Wire Transfer,68089
Logistics,Torres Group,POS Purchase,56515
Office Supplies,"Wood, Tran and Cooper",ACH Debit,52848
Software & SaaS,Gomez-Jenkins,Refund,69726
Travel & T&E,House-Glover,Online Payment,53070
Professional Services,Morales-Jones,Adjustment,69349
Software & SaaS,"Butler, Beck and Miller",Adjustment,69309
Logistics,"Reid, Ferguson and Sanchez",ACH Debit,54572
Travel & T&E,Hill Inc,Refund,62449
Utilities,Bailey-Cook,Adjustment,69309
Software & SaaS,Gomez-Jenkins,Refund,69726
Travel & T&E,"Harris, Collins and Carney",Adjustment,64719
Software & SaaS,White-Estes,Service Fee,68089
Logistics,"Lamb, Martin and Kim",Wire Transfer,53358
Office Supplies,"Burns, Hernandez and Ryan",Online Payment,53169
Travel & T&E,Hancock Inc,Wire Transfer,67571
Marketing,Ramirez Group,ACH Debit,62403
Marketing,"Clark, Guerrero and Moore",Adjustment,61270
Software & SaaS,"Burke, Martinez and Riggs",Wire Transfer,67571
Software & SaaS,Davis-Lewis,Online Payment,53169
Utilities,"Hartman, Romero and Smith",ACH Debit,54572
Office Supplies,"Richardson, Farmer and Andrews",Recurring Subscription,61029
Logistics,Hayes and Sons,ACH Debit,62403
Software & SaaS,"Butler, Beck and Miller",Adjustment,69309
Marketing,Cook-Hines,Service Fee,68089
Logistics,"Washington, Hardy and Bray",ACH Debit,52848
Office Supplies,"Thomas, Murray and King",Service Fee,53070
Office Supplies,"Richardson, Farmer and Andrews",Recurring Subscription,61029
Logistics,Reynolds Ltd,Service Fee,68089
Office Supplies,"Hensley, Powell and David",Online Payment,59012
Travel & T&E,White Ltd,ACH Debit,54572
Office Supplies,Stewart Ltd,Adjustment,69309
Utilities,"Avery, Horton and Fernandez",Service Fee,63825
Marketing,"Brooks, Lam and Hayes",POS Purchase,57164
Software & SaaS,Johnson-Wood,Adjustment,64719
Software & SaaS,Moon-White,Adjustment,64719
Logistics,"Lucas, Parker and Alexander",Wire Transfer,68089
Office Supplies,Holt-Torres,ACH Debit,62403
Travel & T&E,Brown-Copeland,Service Fee,63825
Office Supplies,Williams-Hughes,Wire Transfer,53358
Travel & T&E,"Lee, Horton and Snyder",Refund,69726
Travel & T&E,James Group,Adjustment,69349
Logistics,"Morris, Thompson and Williams",Wire Transfer,63825
Software & SaaS,"Burke, Martinez and Riggs",Wire Transfer,67571
Logistics,"Shields, Cochran and Adams",Adjustment,61270
Office Supplies,"Duran, Obrien and Gibbs",Refund,69726
Office Supplies,"Duran, Obrien and Gibbs",Refund,69726
Utilities,"Hartman, Romero and Smith",ACH Debit,54572
Software & SaaS,White-Estes,Service Fee,68089
Utilities,"Williams, Mccoy and Cook",Adjustment,61270
Office Supplies,Johnston-Odonnell,Adjustment,69309
Marketing,"Brooks, Lam and Hayes",POS Purchase,57164
Marketing,Guerrero Inc,Refund,62449
Professional Services,Garcia LLC,ACH Debit,61270
Travel & T&E,Pollard and Sons,Recurring Subscription,61029
Office Supplies,Burch-Montoya,Wire Transfer,67571
Travel & T&E,Reid Group,Adjustment,69349
Marketing,"Higgins, Strickland and Martin",Wire Transfer,68089
Office Supplies,Carlson-Cruz,Wire Transfer,51423
Travel & T&E,"Beard, Peters and Black",Adjustment,69349
Travel & T&E,Riggs PLC,Wire Transfer,53358
Software & SaaS,Davis Group,Recurring Subscription,61029
Travel & T&E,Carter Inc,ACH Debit,54572
Professional Services,Wright and Sons,Wire Transfer,51423
Professional Services,Jones-Fox,Adjustment,69349
Utilities,"Kim, Gonzales and Mills",Wire Transfer,68089
Software & SaaS,"Cole, Glass and Cunningham",ACH Debit,52848
Marketing,"Clark, Guerrero and Moore",Adjustment,61270
Office Supplies,Anderson Group,Wire Transfer,68089
Office Supplies,"Wood, Ramos and Sampson",Wire Transfer,68089
Marketing,Hancock and Sons,ACH Debit,65054
Marketing,Harvey PLC,Refund,69726
Logistics,Rodriguez-Hall,Adjustment,61270
Software & SaaS,Bruce-Gonzalez,Refund,62449
Utilities,Robertson-Hays,Wire Transfer,51423
Logistics,Blair PLC,Adjustment,64719
Software & SaaS,Wilkerson-Day,ACH Debit,62403
Marketing,"Hall, Hansen and Barnett",Wire Transfer,58667
Professional Services,Meadows PLC,Wire Transfer,68089
Software & SaaS,Scott Ltd,Service Fee,68089
Office Supplies,Baxter Inc,ACH Debit,61270
Marketing,"Hall, Hansen and Barnett",Wire Transfer,58667
Marketing,"James, Stewart and Higgins",Adjustment,69349
Office Supplies,Nolan and Sons,ACH Debit,54572
Travel & T&E,Rodriguez-Graham,Wire Transfer,63825
Professional Services,Welch-Hogan,Online Payment,53169
Software & SaaS,Ware and Sons,Adjustment,69349
Marketing,"Sanford, Rivera and Garcia",Adjustment,69309
Logistics,"Wright, Garcia and Deleon",Wire Transfer,63825
Office Supplies,"Thomas, Murray and King",Service Fee,53070
Logistics,Patton-Jenkins,ACH Debit,61270
Utilities,"Mullen, Brewer and Hernandez",Refund,69726
Marketing,"Osborn, Gaines and Davis",Refund,57223
Travel & T&E,"Rivera, Johnson and Wiley",Wire Transfer,53358
Software & SaaS,"Yates, Ramsey and Pittman",Refund,62449
Professional Services,Gregory-Watkins,Wire Transfer,68089
Professional Services,"Daniels, Adkins and Brown",Service Fee,68089
Office Supplies,Jones-Hensley,POS Purchase,57164
Office Supplies,Burch-Montoya,Wire Transfer,67571
Software & SaaS,Bruce-Gonzalez,Refund,62449
Professional Services,Doyle Ltd,Wire Transfer,63825
Travel & T&E,Riggs PLC,Wire Transfer,53358
Professional Services,King-York,Adjustment,69349
Utilities,Novak PLC,Refund,57223
Utilities,Williams PLC,Service Fee,53039
Marketing,Cook-Hines,Service Fee,68089
Professional Services,"Mccall, Hanson and Alvarado",Wire Transfer,67571
Software & SaaS,Jackson-Meza,Service Fee,68089
Marketing,Moore-Bass,ACH Debit,62403
Utilities,"Washington, Ryan and Cummings",POS Purchase,56515
Professional Services,Crosby-Ramirez,Wire Transfer,67571
Travel & T&E,Collins Group,Service Fee,63746
Utilities,"Mcclure, Ward and Lee",Adjustment,69309
Office Supplies,Novak and Sons,Wire Transfer,67571
Logistics,"Henderson, Ramirez and Lewis",POS Purchase,57164
Marketing,"Higgins, Strickland and Martin",Wire Transfer,68089
Professional Services,Graham Group,Adjustment,69309
Office Supplies,Jones-Hensley,POS Purchase,57164
Utilities,Johnson-Carlson,Wire Transfer,51423
Utilities,Estrada-Nolan,ACH Debit,65054
Professional Services,Medina-Navarro,Service Fee,63825
Software & SaaS,Garcia-James,ACH Debit,65054
Marketing,Moore-Bass,ACH Debit,62403
Professional Services,"Lawson, Morris and Ramos",POS Purchase,57164
Utilities,Baker and Sons,Service Fee,63825
Office Supplies,Baxter Inc,ACH Debit,61270
Logistics,Boone LLC,Service Fee,63746
Utilities,"Carlson, Hooper and Wall",ACH Debit,62403
Utilities,Baird-Sanchez,Refund,62449
Professional Services,Lee-Davis,Recurring Subscription,61029
Travel & T&E,Bruce-Villegas,Service Fee,63746
Marketing,"Ferrell, Rice and Maddox",Refund,57223
Marketing,Lyons-Bender,Service Fee,63746
Office Supplies,Kerr-Evans,ACH Debit,65054
Logistics,"Brown, Harris and Dougherty",Online Payment,53070
Office Supplies,Johnston-Odonnell,Adjustment,69309
Travel & T&E,Martinez-Dudley,Online Payment,53070
Office Supplies,Jones LLC,Wire Transfer,68089
Travel & T&E,Jones-Young,ACH Debit,65054
Marketing,"Choi, Garcia and Farmer",Wire Transfer,67571
Travel & T&E,"Bryan, Smith and Booth",POS Purchase,57164
Logistics,Gonzalez Group,Service Fee,63825
Software & SaaS,"Butler, Beck and Miller",Adjustment,69309
Marketing,"Becker, Taylor and Davis",Online Payment,59012
Utilities,Perez Inc,Adjustment,61270
Logistics,Reynolds Ltd,Service Fee,68089
Utilities,Thompson-James,Adjustment,61270
Office Supplies,Cole-Palmer,Service Fee,53070
Travel & T&E,Collins Group,Service Fee,63746
Travel & T&E,Bass PLC,Service Fee,63746
Office Supplies,Valentine-Holland,Wire Transfer,53358
Travel & T&E,"Ramirez, Strickland and Washington",Wire Transfer,68089
Professional Services,Ortiz Ltd,ACH Debit,65054
Marketing,Herman-Walker,POS Purchase,56515
Marketing,"Marshall, Dominguez and Welch",Wire Transfer,53358
Professional Services,Galloway-Wyatt,Adjustment,69349
Office Supplies,Carlson-Cruz,Wire Transfer,51423
Professional Services,Navarro-Munoz,Online Payment,59012
Marketing,"Miller, Lucas and Williams",Recurring Subscription,61029
Marketing,Freeman-Chang,Online Payment,53169
Office Supplies,Williams-Brown,ACH Debit,52848
Marketing,Guerrero Inc,Refund,62449
Travel & T&E,Jones-Young,ACH Debit,65054
Marketing,"Graham, Olsen and Costa",Wire Transfer,51423
Software & SaaS,"Phillips, Wagner and Jordan",ACH Debit,65054
Office Supplies,Cole-Palmer,Service Fee,53070
Office Supplies,"Duran, Obrien and Gibbs",Refund,69726
Travel & T&E,"Baker, Mason and White",Refund,62449
Software & SaaS,Strickland-Shaw,Adjustment,64719
Professional Services,George Group,Wire Transfer,67571
Utilities,Castaneda-Ashley,Wire Transfer,62403
Utilities,Parsons-Hall,Adjustment,64719
Professional Services,"Daniels, Adkins and Brown",Service Fee,68089
Professional Services,Frazier Inc,Refund,57223
Office Supplies,Baxter Inc,ACH Debit,61270
Travel & T&E,Hernandez Inc,Refund,57223
Travel & T&E,"Shaw, Nelson and Martin",Adjustment,69349
Professional Services,"Diaz, Gibbs and Smith",Recurring Subscription,61029
Utilities,Harvey-Allen,Service Fee,68089
Utilities,Garner-Thornton,Wire Transfer,53358
Software & SaaS,"Phillips, Wagner and Jordan",ACH Debit,65054
Utilities,"Hurst, Freeman and Nelson",Online Payment,59012
Logistics,"Nelson, Morton and Medina",Wire Transfer,68089
Software & SaaS,Bruce-Gonzalez,Refund,62449
Professional Services,"Suarez, Shields and Hill",Service Fee,63825
Logistics,Salazar-Ball,POS Purchase,57164
Marketing,"Clark, Guerrero and Moore",Adjustment,61270
Travel & T&E,Gutierrez-Lopez,Online Payment,53070
Logistics,Smith-Grimes,Refund,69726
Logistics,Garcia-Smith,ACH Debit,62403
Marketing,"Brooks, Lam and Hayes",POS Purchase,57164
Marketing,Berry-Mckinney,Wire Transfer,62403
Utilities,Boone-Simmons,Wire Transfer,51423
Professional Services,Lee-Davis,Recurring Subscription,61029
Utilities,Ortiz-Morgan,Adjustment,64719
Utilities,"Avery, Horton and Fernandez",Service Fee,63825
Office Supplies,Davis PLC,Adjustment,61270
Professional Services,Jones Inc,POS Purchase,57164
Marketing,"Miller, Ramos and Coleman",ACH Debit,61270
Marketing,"Pollard, Simpson and Johnson",Refund,62449
Logistics,Edwards-Scott,Refund,57223
Travel & T&E,Collins Group,Service Fee,63746
Logistics,Patton-Jenkins,ACH Debit,61270
Logistics,Garcia-Smith,ACH Debit,62403
Marketing,"Choi, Garcia and Farmer",Wire Transfer,67571
Logistics,"Lamb, Martin and Kim",Wire Transfer,53358
Professional Services,Ross LLC,Online Payment,53070
Logistics,King-Martinez,ACH Debit,61270
Utilities,Lewis-Murphy,Service Fee,63746
Software & SaaS,Hernandez-Jones,Wire Transfer,58667
Marketing,"Clark, Guerrero and Moore",Adjustment,61270
Professional Services,Miller Ltd,Refund,62449
Office Supplies,Stewart Ltd,Adjustment,69309
Professional Services,"Watson, Anderson and Brown",Online Payment,53070
Professional Services,Hickman Ltd,ACH Debit,54572
Professional Services,Brown-Wall,Service Fee,53070
Office Supplies,Williams-Brown,ACH Debit,52848
Professional Services,Brown-Wall,Service Fee,53070
Office Supplies,Garcia-Jennings,ACH Debit,65054
Software & SaaS,"Parker, Ortiz and Powell",POS Purchase,57164
Office Supplies,"Wood, Hunter and Peterson",Wire Transfer,51423
Utilities,King-Smith,Wire Transfer,63825
Marketing,Jones Inc,Online Payment,53169
Marketing,Guerrero Inc,Refund,62449
Office Supplies,Moody-Taylor,Service Fee,63825
Travel & T&E,Gonzales-Harrison,Adjustment,69309
Software & SaaS,"Dyer, Potter and Mack",POS Purchase,57164
Office Supplies,Anderson Group,Wire Transfer,68089
Utilities,"Brown, Romero and Collins",Wire Transfer,58667
Logistics,Allen-Allen,Wire Transfer,62403
Utilities,"Martin, Rose and Obrien",Wire Transfer,63825
Software & SaaS,Harrison-Alexander,ACH Debit,62403
Travel & T&E,"Harris, Collins and Carney",Adjustment,64719
Travel & T&E,Bruce-Villegas,Service Fee,63746
Software & SaaS,Moore Group,Adjustment,61270
Utilities,Reed Group,Refund,62449
Utilities,"Hicks, Bullock and Bailey",Wire Transfer,62403
Utilities,Williams PLC,Service Fee,53039
